id,location_name,emerging,cost_class,country_id,modified_by,state_id,created_by,created_on,modified_on,talent_flag,latitude,longitude
368,"Bakersfield, California Area, United States",No,High Cost,20.0,Vigneshwarans,301.0,,2019-06-07 19:36:30.206033,2021-11-19 07:21:35.781291,False,35.3732921,-119.0187125
370,"Baton Rouge, Louisiana Area, United States",No,High Cost,20.0,Vigneshwarans,303.0,,2019-06-07 19:36:30.206033,2021-11-19 07:21:37.926610,False,30.4514677,-91.18714659999999
371,"Bend, Oregon Area, United States",No,High Cost,20.0,Vigneshwarans,304.0,,2019-06-07 19:36:30.206033,2021-11-19 07:21:38.067614,False,44.0581728,-121.3153096
372,"Boise, Idaho Area, United States",No,High Cost,20.0,Vigneshwarans,305.0,,2019-06-07 19:36:30.206033,2021-11-19 07:21:38.584772,False,43.6150186,-116.2023137
374,"Canton, Ohio Area, United States",No,High Cost,20.0,Vigneshwarans,306.0,,2019-06-07 19:36:30.206033,2021-11-19 07:21:39.561010,False,40.79894729999999,-81.378447
375,"Cedar Rapids, Iowa Area, United States",No,High Cost,20.0,Vigneshwarans,307.0,,2019-06-07 19:36:30.206033,2021-11-19 07:21:39.870815,False,41.9778795,-91.6656232
376,"Charlotte, North Carolina Area, United States",No,High Cost,20.0,Vigneshwarans,299.0,,2019-06-07 19:36:30.206033,2021-11-19 07:21:40.409194,False,35.2270869,-80.8431267
377,"Charlottesville, Virginia Area, United States",No,High Cost,20.0,Vigneshwarans,308.0,,2019-06-07 19:36:30.206033,2021-11-19 07:21:40.507614,False,38.0293059,-78.47667810000002
378,"Chattanooga, Tennessee Area, United States",No,High Cost,20.0,Vigneshwarans,309.0,,2019-06-07 19:36:30.206033,2021-11-19 07:21:40.713591,False,35.0456297,-85.3096801
379,"Cheyenne, Wyoming Area, United States",No,High Cost,20.0,Vigneshwarans,310.0,,2019-06-07 19:36:30.206033,2021-11-19 07:21:40.809080,False,41.1399814,-104.8202462
773,"Cincinnati, Ohio Area, United States",No,High Cost,20.0,Vigneshwarans,306.0,,2019-06-07 19:36:30.206033,2021-11-19 07:21:42.169854,False,39.1031182,-84.5120196
380,"Cincinnati Area, Kentucky, United States",No,High Cost,20.0,Vigneshwarans,306.0,,2019-06-07 19:36:30.206033,2021-11-19 07:21:42.541453,False,39.1091274,-84.5222189
382,"Colorado Springs, Colorado Area, United States",No,High Cost,20.0,Vigneshwarans,312.0,,2019-06-07 19:36:30.206033,2021-11-19 07:21:43.771297,False,38.8338816,-104.8213634
383,"Corvallis, Oregon Area, United States",No,High Cost,20.0,Vigneshwarans,304.0,,2019-06-07 19:36:30.206033,2021-11-19 07:21:43.994311,False,44.5645659,-123.2620435
386,"Fort Collins, Colorado Area, United States",No,High Cost,20.0,Vigneshwarans,312.0,,2019-06-07 19:36:30.206033,2021-11-19 07:21:46.371312,False,40.5852602,-105.084423
387,"Fort Myers, Florida Area, United States",No,High Cost,20.0,Vigneshwarans,314.0,,2019-06-07 19:36:30.206033,2021-11-19 07:21:46.539995,False,26.640628,-81.8723084
388,"Gainesville, Florida Area, United States",No,High Cost,20.0,Vigneshwarans,314.0,,2019-06-07 19:36:30.206033,2021-11-19 07:21:46.735986,False,29.6516344,-82.32482619999999
389,"Great Falls, Montana Area, United States",No,High Cost,20.0,Vigneshwarans,315.0,,2019-06-07 19:36:30.206033,2021-11-19 07:21:47.063287,False,47.5052849,-111.3007715
397,"Greater Memphis Area, United States",No,High Cost,20.0,Vigneshwarans,309.0,,2019-06-07 19:36:30.206033,2021-11-19 07:22:21.784707,False,35.1495343,-90.0489801
401,"Greater New Orleans Area, United States",No,High Cost,20.0,Vigneshwarans,303.0,,2019-06-07 19:36:30.206033,2021-11-19 07:22:34.481946,False,29.95106579999999,-90.0715323
403,"Greater Omaha Area, United States",No,High Cost,20.0,Vigneshwarans,322.0,,2019-06-07 19:36:30.206033,2021-11-19 07:22:44.131231,False,41.2565369,-95.9345034
411,"Hickory/Lenoir, North Carolina Area, United States",No,High Cost,20.0,Vigneshwarans,299.0,,2019-06-07 19:36:30.206033,2021-11-19 07:22:53.172724,False,35.9140196,-81.5389849
412,"Houston, Texas Area, United States",No,High Cost,20.0,Vigneshwarans,300.0,,2019-06-07 19:36:30.206033,2021-11-19 07:22:53.668221,False,29.7604267,-95.3698028
413,"Huntington, West Virginia Area, United States",No,High Cost,20.0,Vigneshwarans,325.0,,2019-06-07 19:36:30.206033,2021-11-19 07:22:53.892346,False,38.4192496,-82.44515400000002
414,"Huntsville, Alabama Area, United States",No,High Cost,20.0,Vigneshwarans,326.0,,2019-06-07 19:36:30.206033,2021-11-19 07:22:54.156433,False,34.7303688,-86.5861037
418,"Kalamazoo, Michigan Area, United States",No,High Cost,20.0,Vigneshwarans,320.0,,2019-06-07 19:36:30.206033,2021-11-19 07:22:55.905143,False,42.2917069,-85.5872286
421,"Kokomo, Indiana Area, United States",No,High Cost,20.0,Vigneshwarans,327.0,,2019-06-07 19:36:30.206033,2021-11-19 07:22:56.476484,False,40.486427,-86.13360329999999
422,"La Crosse, Wisconsin Area, United States",No,High Cost,20.0,Vigneshwarans,313.0,,2019-06-07 19:36:30.206033,2021-11-19 07:22:56.629607,False,43.8137751,-91.25190169999999
423,"Las Cruces, New Mexico Area, United States",No,High Cost,20.0,Vigneshwarans,297.0,,2019-06-07 19:36:30.206033,2021-11-19 07:22:56.745048,False,32.3199396,-106.7636538
425,"Madison, Wisconsin Area, United States",No,High Cost,20.0,Vigneshwarans,313.0,,2019-06-07 19:36:30.206033,2021-11-19 07:22:57.541027,False,43.0730517,-89.4012302
427,"Missoula, Montana Area, United States",No,High Cost,20.0,Vigneshwarans,315.0,,2019-06-07 19:36:30.206033,2021-11-19 07:22:58.881452,False,46.8721284,-113.9940314
428,"Mobile, Alabama Area, United States",No,High Cost,20.0,Vigneshwarans,326.0,,2019-06-07 19:36:30.206033,2021-11-19 07:22:59.071263,False,30.6953657,-88.0398912
433,"Orlando, Florida Area, United States",No,High Cost,20.0,Vigneshwarans,314.0,,2019-06-07 19:36:30.206033,2021-11-19 07:23:02.666101,False,28.5383355,-81.3792365
434,"Oshkosh, Wisconsin Area, United States",No,High Cost,20.0,Vigneshwarans,313.0,,2019-06-07 19:36:30.206033,2021-11-19 07:23:02.775464,False,44.0247062,-88.5426136
435,"Peoria, Illinois Area, United States",No,High Cost,20.0,Vigneshwarans,319.0,,2019-06-07 19:36:30.206033,2021-11-19 07:23:03.011522,False,40.6936488,-89.5889864
437,"Pocatello, Idaho Area, United States",No,High Cost,20.0,Vigneshwarans,305.0,,2019-06-07 19:36:30.206033,2021-11-19 07:23:04.748579,False,42.8621042,-112.4506191
440,"Raleigh-Durham, North Carolina Area, United States",No,High Cost,20.0,Vigneshwarans,299.0,,2019-06-07 19:36:30.206033,2021-11-19 07:23:08.404323,False,35.8991678,-78.86364019999999
442,"Rockford, Illinois Area, United States",No,High Cost,20.0,Vigneshwarans,319.0,,2019-06-07 19:36:30.206033,2021-11-19 07:23:09.077961,False,42.2711311,-89.0939952
444,"San Angelo, Texas Area, United States",No,High Cost,20.0,Vigneshwarans,300.0,,2019-06-07 19:36:30.206033,2021-11-19 07:23:10.627141,False,31.4637723,-100.4370375
448,"Elkhart, Indiana Area, United States",No,High Cost,20.0,Vigneshwarans,327.0,,2019-06-07 19:36:30.206033,2021-11-19 07:23:28.498822,False,41.6819935,-85.9766671
407,"Greater Seattle Area, United States",No,High Cost,20.0,Vigneshwarans,323.0,,2019-06-07 19:36:30.206033,2021-11-19 07:23:28.728695,False,47.6062095,-122.3320708
449,"Spokane, Washington Area, United States",No,High Cost,20.0,Vigneshwarans,323.0,,2019-06-07 19:36:30.206033,2021-11-19 07:23:28.975538,False,47.6587802,-117.4260465
450,"State College, Pennsylvania Area, United States",No,High Cost,20.0,Vigneshwarans,298.0,,2019-06-07 19:36:30.206033,2021-11-19 07:23:29.383785,False,40.7933949,-77.8600012
452,"Tallahassee, Florida Area, United States",No,High Cost,20.0,Vigneshwarans,314.0,,2019-06-07 19:36:30.206033,2021-11-19 07:23:29.765959,False,30.4382559,-84.28073289999999
455,"Waterloo, Iowa Area, United States",No,High Cost,20.0,Vigneshwarans,307.0,,2019-06-07 19:36:30.206033,2021-11-19 07:23:34.454931,False,42.492786,-92.34257749999999
456,"Wausau, Wisconsin Area, United States",No,High Cost,20.0,Vigneshwarans,313.0,,2019-06-07 19:36:30.206033,2021-11-19 07:23:34.620239,False,44.9591352,-89.6301221
424,"Las Vegas, Nevada Area, United States",No,High Cost,20.0,Vigneshwarans,328.0,,2019-06-07 19:36:30.206033,2021-11-19 07:23:35.034622,False,36.1699412,-115.1398296
409,"Greensboro/Winston-Salem, North Carolina Area, United States",No,High Cost,20.0,Vigneshwarans,299.0,,2019-06-07 19:36:30.206033,2021-11-19 07:23:35.263971,False,36.09985959999999,-80.244216
458,"Lafayette, Indiana Area, United States",No,High Cost,20.0,Vigneshwarans,327.0,,2019-06-07 19:36:30.206033,2021-11-19 07:23:35.954601,False,40.4167022,-86.87528689999999
385,"Eau Claire, Wisconsin Area, United States",No,High Cost,20.0,Vigneshwarans,313.0,,2019-06-07 19:36:30.206033,2021-11-19 07:23:38.329708,False,44.811349,-91.4984941
398,"Greater Milwaukee Area, United States",No,High Cost,20.0,Vigneshwarans,313.0,,2019-06-07 19:36:30.206033,2021-11-19 07:23:38.634859,False,43.0389025,-87.9064736
429,"Norfolk, Virginia Area, United States",No,High Cost,20.0,Vigneshwarans,308.0,,2019-06-07 19:36:30.206033,2021-11-19 07:23:40.109056,False,36.8507689,-76.28587259999999
454,"Tucson, Arizona Area, United States",No,High Cost,20.0,Vigneshwarans,330.0,,2019-06-07 19:36:30.206033,2021-11-19 07:23:40.500870,False,32.2226066,-110.9747108
436,"Phoenix, Arizona Area, United States",No,High Cost,20.0,Vigneshwarans,330.0,,2019-06-07 19:36:30.206033,2021-11-19 07:23:40.835542,False,33.4483771,-112.0740373
406,"Greater San Diego Area, United States",No,High Cost,20.0,Vigneshwarans,301.0,,2019-06-07 19:36:30.206033,2021-11-19 07:23:44.361291,False,32.715738,-117.1610838
447,"San Luis Obispo, California Area, United States",No,High Cost,20.0,Vigneshwarans,301.0,,2019-06-07 19:36:30.206033,2021-11-19 07:23:44.661484,False,35.2827524,-120.6596156
446,"San Francisco Bay Area, United States",No,High Cost,20.0,Mursheed,301.0,,2019-06-07 19:36:30.206033,2022-03-08 07:29:00.029733,False,37.6909682,-122.3107517
443,"Sacramento, California Area, United States",No,High Cost,20.0,Vigneshwarans,301.0,,2019-06-07 19:36:30.206033,2021-11-19 07:23:46.052722,False,38.5815719,-121.4943996
833,"Provo, Utah Area, United States",No,High Cost,20.0,Vigneshwarans,332.0,,2019-06-07 19:36:30.206033,2021-11-19 07:23:46.920762,False,40.2338438,-111.6585337
459,"Greater Salt Lake City Area, United States",No,High Cost,20.0,Vigneshwarans,332.0,,2019-06-07 19:36:30.206033,2021-11-19 07:23:47.145645,False,40.7607793,-111.8910474
367,"Austin, Texas Area, United States",No,High Cost,20.0,Vigneshwarans,300.0,,2019-06-07 19:36:30.206033,2021-11-19 07:23:47.468761,False,30.267153,-97.7430608
460,"Bryan/College Station, Texas Area, United States",No,High Cost,20.0,Vigneshwarans,300.0,,2019-06-07 19:36:30.206033,2021-11-19 07:23:48.045749,False,30.825147,-96.49297969999999
445,"San Antonio, Texas Area, United States",No,High Cost,20.0,Vigneshwarans,300.0,,2019-06-07 19:36:30.206033,2021-11-19 07:23:48.189877,False,29.4241219,-98.49362819999999
430,"Odessa/Midland, Texas Area, United States",No,High Cost,20.0,Vigneshwarans,300.0,,2019-06-07 19:36:30.206033,2021-11-19 07:23:48.631494,False,31.8456816,-102.3676431
416,"Ithaca, New York Area, United States",No,High Cost,20.0,Vigneshwarans,5.0,,2019-06-07 19:36:30.206033,2021-11-19 07:23:49.898137,False,42.4439614,-76.5018807
405,"Greater Pittsburgh Area, United States",No,High Cost,20.0,Vigneshwarans,298.0,,2019-06-07 19:36:30.206033,2021-11-19 07:23:50.555953,False,40.44062479999999,-79.9958864
410,"Harrisburg, Pennsylvania Area, United States",No,High Cost,20.0,Vigneshwarans,298.0,,2019-06-07 19:36:30.206033,2021-11-19 07:23:50.782705,False,40.2731911,-76.8867008
438,"Portland, Oregon Area, United States",No,High Cost,20.0,Vigneshwarans,304.0,,2019-06-07 19:36:30.206033,2021-11-19 07:23:50.945410,False,45.5051064,-122.6750261
38,"Ottawa, Canada Area",No,High Cost,4.0,Vigneshwarans,40.0,,2019-06-07 19:36:30.206033,2021-11-19 07:23:51.107973,False,45.4215296,-75.69719309999999
363,"Albany, New York Area, United States",No,High Cost,20.0,Vigneshwarans,5.0,,2019-06-07 19:36:30.206033,2021-11-19 07:23:52.844409,False,42.6525793,-73.7562317
404,"Greater Philadelphia Area, United States",No,High Cost,20.0,Vigneshwarans,298.0,,2019-06-07 19:36:30.206033,2021-11-19 07:23:53.332325,False,39.9525839,-75.1652215
441,"Reno, Nevada Area, United States",No,High Cost,20.0,Vigneshwarans,328.0,,2019-06-07 19:36:30.206033,2021-11-19 07:23:54.995320,False,39.5296329,-119.8138027
462,"Fresno, California Area, United States",No,High Cost,20.0,Vigneshwarans,301.0,,2019-06-07 19:36:30.206033,2021-11-19 07:23:55.821412,False,36.7377981,-119.7871247
399,"Greater Minneapolis-St. Paul Area, United States",No,High Cost,20.0,Vigneshwarans,321.0,,2019-06-07 19:36:30.206033,2021-11-19 07:23:56.465515,False,44.9374831,-93.20099979999999
463,"Lansing, Michigan Area, United States",No,High Cost,20.0,Vigneshwarans,320.0,,2019-06-07 19:36:30.206033,2021-11-19 07:23:56.653606,False,42.732535,-84.5555347
369,"Baltimore, Maryland Area, United States",No,High Cost,20.0,Vigneshwarans,302.0,,2019-06-07 19:36:30.206033,2021-11-19 07:23:57.887443,False,39.2903848,-76.6121893
419,"Kansas City, Missouri Area, United States",No,High Cost,20.0,Vigneshwarans,324.0,,2019-06-07 19:36:30.206033,2021-11-19 07:23:58.303715,False,39.0997265,-94.5785667
464,"Iowa City, Iowa Area, United States",No,High Cost,20.0,Vigneshwarans,307.0,,2019-06-07 19:36:30.206033,2021-11-19 07:23:58.477463,False,41.6611277,-91.5301683
465,"Pensacola, Florida Area, United States",No,High Cost,20.0,Vigneshwarans,314.0,,2019-06-07 19:36:30.206033,2021-11-19 07:24:01.166735,False,30.42130899999999,-87.2169149
453,"Tampa/St. Petersburg, Florida Area, United States",No,High Cost,20.0,Vigneshwarans,314.0,,2019-06-07 19:36:30.206033,2021-11-19 07:24:01.370676,False,27.7676008,-82.64029149999999
466,"Dover, Delaware Area, United States",No,High Cost,20.0,Vigneshwarans,333.0,,2019-06-07 19:36:30.206033,2021-11-19 07:24:01.581121,False,39.158168,-75.5243682
394,"Greater Denver Area, United States",No,High Cost,20.0,Vigneshwarans,312.0,,2019-06-07 19:36:30.206033,2021-11-19 07:24:02.054119,False,39.7392358,-104.990251
467,"Hawaiian Islands, United States",No,High Cost,20.0,Vigneshwarans,334.0,,2019-06-07 19:36:30.206033,2021-11-19 07:24:02.478208,False,19.8967662,-155.5827818
468,"Savannah, Georgia Area, United States",No,High Cost,20.0,Vigneshwarans,316.0,,2019-06-07 19:36:30.206033,2021-11-19 07:24:02.651725,False,32.0808989,-81.091203
469,"Billings, Montana Area, United States",No,High Cost,20.0,Vigneshwarans,315.0,,2019-06-07 19:36:30.206033,2021-11-19 07:24:03.143749,False,45.7832856,-108.5006904
364,"Albuquerque, New Mexico Area, United States",No,High Cost,20.0,Vigneshwarans,297.0,,2019-06-07 19:36:30.206033,2021-11-19 07:24:03.318677,False,35.0843859,-106.650422
390,"Greater Atlanta Area, United States",No,High Cost,20.0,Vigneshwarans,316.0,,2019-06-07 19:36:30.206033,2021-11-19 07:24:03.521078,False,33.7489954,-84.3879824
451,"Syracuse, New York Area, United States",No,High Cost,20.0,Vigneshwarans,5.0,,2019-06-07 19:36:30.206033,2021-11-19 07:24:04.263708,False,43.0481221,-76.14742439999999
324,"Coventry, United Kingdom",No,High Cost,19.0,Vigneshwarans,8.0,,2019-06-07 19:36:30.206033,2021-11-19 07:24:04.790380,False,52.406822,-1.519693
402,"Greater New York City Area, United States",No,High Cost,20.0,Vigneshwarans,5.0,,2019-06-07 19:36:30.206033,2021-11-19 07:24:05.010800,False,40.7127753,-74.0059728
426,"Miami/Fort Lauderdale Area, United States",No,High Cost,20.0,Vigneshwarans,314.0,,2019-06-07 19:36:30.206033,2021-11-19 07:24:05.237497,False,26.1224386,-80.13731740000001
439,"Providence, Rhode Island Area, United States",No,High Cost,20.0,Vigneshwarans,331.0,,2019-06-07 19:36:30.206033,2021-11-19 07:24:05.472669,False,41.8239891,-71.4128343
180,"Nurnberg Area, Germany",No,High Cost,9.0,Vigneshwarans,123.0,,2019-06-07 19:36:30.206033,2021-11-19 07:24:05.682511,False,49.4521018,11.0766654
470,"Davenport, Iowa Area, United States",No,High Cost,20.0,Vigneshwarans,307.0,,2019-06-07 19:36:30.206033,2021-11-19 07:24:05.855288,False,41.5236437,-90.5776367
396,"Greater Los Angeles Area, United States",No,High Cost,20.0,Yuvraj,301.0,,2019-06-07 19:36:30.206033,2022-09-12 06:28:05.252593,False,34.0522342,-118.2436849
391,"Greater Boston Area, United States",No,High Cost,20.0,Vigneshwarans,317.0,,2019-06-07 19:36:30.206033,2021-11-19 07:24:06.200783,False,42.3600825,-71.0588801
417,"Jacksonville, Florida Area, United States",No,High Cost,20.0,Vigneshwarans,314.0,,2019-06-07 19:36:30.206033,2021-11-19 07:24:06.346786,False,30.3321838,-81.65565099999999
107,"Turku Area, Finland",No,High Cost,7.0,Vigneshwarans,94.0,,2019-06-07 19:36:30.206033,2021-11-19 07:24:06.510397,False,60.4518126,22.2666302
173,"Kreisfreie Stadt Aachen Area, Germany",No,High Cost,9.0,Vigneshwarans,125.0,,2019-06-07 19:36:30.206033,2021-11-19 07:24:06.680868,False,50.7753455,6.083886800000001
392,"Washington D.C. Metro Area, United States",No,High Cost,20.0,Vigneshwarans,318.0,,2019-06-07 19:36:30.206033,2021-11-19 07:24:06.883496,False,38.8967661,-77.01752499999999
457,"West Palm Beach, Florida Area, United States",No,High Cost,20.0,Vigneshwarans,314.0,,2019-06-07 19:36:30.206033,2021-11-19 07:24:07.079735,False,26.7153424,-80.0533746
5,"Sydney, Australia",No,High Cost,89.0,Vigneshwarans,4.0,,2019-06-07 19:36:30.206033,2021-11-19 07:24:07.250809,False,-33.8688197,151.2092955
106,"Tampere Area, Finland",No,High Cost,7.0,Vigneshwarans,93.0,,2019-06-07 19:36:30.206033,2021-11-19 07:24:07.448936,False,61.4977524,23.7609535
471,"Mysuru Area, India",Yes,Low Cost,10.0,Vigneshwarans,3.0,,2019-06-07 19:36:30.206033,2021-11-19 07:24:07.957339,False,12.2958104,76.6393805
472,"Tarragona Area, Spain",No,High Cost,17.0,Vigneshwarans,257.0,,2019-06-07 19:36:30.206033,2021-11-19 07:24:08.206433,False,41.1188827,1.2444909
137,"Reims Area, France",No,High Cost,8.0,Vigneshwarans,120.0,,2019-06-07 19:36:30.206033,2021-11-19 07:24:08.313815,False,49.258329,4.031696
473,"Nagpur Area, India",Yes,Low Cost,10.0,Vigneshwarans,1.0,,2019-06-07 19:36:30.206033,2021-11-19 07:24:08.570941,False,21.1458004,79.0881546
474,"Bhilai Area, India",Yes,Low Cost,10.0,Vigneshwarans,153.0,,2019-06-07 19:36:30.206033,2021-11-19 07:24:08.744465,False,21.1938475,81.3509416
246,"Bolzano Area, Italy",No,High Cost,11.0,Vigneshwarans,182.0,,2019-06-07 19:36:30.206033,2021-11-19 07:24:09.000854,False,46.4982953,11.3547582
159,"Erfurt Area, Germany",No,High Cost,9.0,Vigneshwarans,129.0,,2019-06-07 19:36:30.206033,2021-11-19 07:24:09.260836,False,50.98476789999999,11.02988
475,"Cosenza Area, Italy",No,High Cost,11.0,Vigneshwarans,185.0,,2019-06-07 19:36:30.206033,2021-11-19 07:24:09.481202,False,39.2982629,16.2537357
152,"Braunschweig Area, Germany",No,High Cost,9.0,Vigneshwarans,126.0,,2019-06-07 19:36:30.206033,2021-11-19 07:24:09.671199,False,52.2688736,10.5267696
476,"Gorakhpur Area, India",Yes,Low Cost,10.0,Vigneshwarans,150.0,,2019-06-07 19:36:30.206033,2021-11-19 07:24:09.907051,False,29.4438165,75.67026469999999
104,"District Liberec, Czechia",Yes,Low Cost,6.0,Vigneshwarans,84.0,,2019-06-07 19:36:30.206033,2021-11-19 07:24:10.034847,False,50.76627999999999,15.0543387
477,"Le Havre Area, France",No,High Cost,8.0,Vigneshwarans,118.0,,2019-06-07 19:36:30.206033,2021-11-19 07:24:10.289307,False,49.49437,0.107929
384,"Dallas/Fort Worth Area, United States",No,High Cost,20.0,Vigneshwarans,300.0,,2019-06-07 19:36:30.206033,2021-11-19 07:24:10.479779,False,32.7766642,-96.79698789999999
126,"Lille Area, France",No,High Cost,8.0,Vigneshwarans,111.0,,2019-06-07 19:36:30.206033,2021-11-19 07:24:10.664052,False,50.62925,3.057256
478,"Murcia Area, Spain",No,High Cost,17.0,Vigneshwarans,263.0,,2019-06-07 19:36:30.206033,2021-11-19 07:24:10.957734,False,37.9922399,-1.1306544
140,"Rouen Area, France",No,High Cost,8.0,Vigneshwarans,118.0,,2019-06-07 19:36:30.206033,2021-11-19 07:24:11.261429,False,49.44323199999999,1.099971
395,"Greater Detroit Area, United States",No,High Cost,20.0,Vigneshwarans,320.0,,2019-06-07 19:36:30.206033,2021-11-19 07:24:11.454643,False,42.331427,-83.0457538
481,"Campobasso Area, Italy",No,High Cost,11.0,Vigneshwarans,186.0,,2019-06-07 19:36:30.206033,2021-11-19 07:24:11.698338,False,41.5602544,14.6627161
7,"Brussels Area, Belgium",No,High Cost,2.0,Vigneshwarans,10.0,,2019-06-07 19:36:30.206033,2021-11-19 07:24:12.008638,False,50.8503463,4.3517211
415,"Indianapolis, Indiana Area, United States",No,High Cost,20.0,Vigneshwarans,327.0,,2019-06-07 19:36:30.206033,2021-11-19 07:24:12.171240,False,39.768403,-86.158068
482,"Ferrara Area, Italy",No,High Cost,11.0,Vigneshwarans,173.0,,2019-06-07 19:36:30.206033,2021-11-19 07:24:12.378549,False,44.8381237,11.619787
20,"Recife Area, Brazil",Yes,Low Cost,3.0,Vigneshwarans,21.0,,2019-06-07 19:36:30.206033,2021-11-19 07:24:12.597440,False,-8.0522404,-34.9286096
461,"Toledo, Ohio Area, United States",No,High Cost,20.0,Vigneshwarans,306.0,,2019-06-07 19:36:30.206033,2021-11-19 07:24:12.784041,False,41.6528052,-83.5378674
243,"Turin Area, Italy",No,High Cost,11.0,Vigneshwarans,183.0,,2019-06-07 19:36:30.206033,2021-11-19 07:24:12.892969,False,45.0703393,7.686864
